"","Id","ChallengeId","BankId","ClientId","ClientBirthDate","Age","ChallengeType","RequestTime","ResponseTime","DecisionTime","Gender","Decision","PhonePrefix","Protocol","AttemptCount","MaxAttemptsReached"
"1218","b3afe290-787e-4468-8f4f-74539bb67229","2a8afdc1-ab95-4fc6-bae8-ffcbe37d8acb","bandit-radinou","c5adcbb5-b89c-494c-b67d-5d72739e2045",1990-02-10 11:05:30,32,"EMAIL",2023-05-01 01:16:43.719323,2023-05-01 01:19:01.177947,2023-05-01 01:19:05.843531,"Male","Refused",NA,"HTTP",2,"FALSE"
"1219","7dd012c8-1225-4d33-8c81-3cdac1993dd8","208a9c8e-82b3-4966-842b-d883d52c06d7","bandit-radinou","51db40dd-e77f-4d23-980d-6824fe1203f9",1959-03-17 15:23:29,29,"EMAIL",2023-03-08 14:00:03.226987,2023-03-08 14:02:04.279051,2023-03-08 14:02:07.843033,"Female","Accepted",NA,"HTTPS",1,"FALSE"
"1220","0efa922d-5679-4dae-8598-603c38e45acd","cd3bd706-3f5f-4300-b98d-1b00081b7657","bandit-radinou","2faede7f-af25-4c15-8005-106a77c682cd",1971-05-27 23:37:19,20,"EMAIL",2023-03-22 17:28:05.35964,2023-03-22 17:30:11.371956,2023-03-22 17:30:16.605254,"Male","Accepted",NA,"HTTPS",1,"FALSE"
"1221","6a8af618-4884-46be-a42d-c6f45471d5a5","3b2a401d-0e9b-4712-b233-bd7afe69abf2","bandit-donsaluste","03b15b4d-46e9-44a7-bb02-177a59b4edd6",1932-12-26 07:18:01,78,"OTP",2023-05-20 15:25:07.786582,2023-05-20 15:27:50.439432,2023-05-20 15:27:55.3176,"Male","Accepted",NA,NA,3,"FALSE"
"1222","b1452a81-6485-4ad3-925e-0d1cc43eab70","4a9ecf57-15a7-4940-acce-04716eebb7f8","bandit-picsou","469c1068-038a-4e5a-b84b-4d4eea95e89b",1969-10-12 03:36:22,36,"ID",2023-02-26 14:47:46.548493,2023-02-26 14:52:11.974605,2023-02-26 14:52:16.949169,"Male","Refused",NA,NA,4,"TRUE"
"1223","33728044-1cfd-412a-8735-e07f119cd503","973a4ad6-6890-41a5-938d-4f2208cdc319","bandit-profit","ee9ad95b-02c3-489e-915b-f3b4bde1c03e",1931-03-09 09:17:49,55,"ID",2023-03-21 15:21:16.611384,2023-03-21 15:26:13.725868,2023-03-21 15:26:15.834112,"Male","Accepted",NA,NA,2,"FALSE"
"1224","5968075f-05dd-4842-8aea-cd1702e43182","5e4d5ff4-1739-4fa6-8b2c-45a0b3ff9ae4","bandit-profit","e37e390b-136f-4d8f-9f2a-49ce5810a44f",1957-12-22 17:53:51,76,"ID",2023-02-12 09:35:20.687644,2023-02-12 09:39:27.189836,2023-02-12 09:39:29.847048,"Female","Accepted",NA,NA,2,"FALSE"
"1225","f46c5e3c-f4ff-4647-bd99-27ffe383c035","ca228548-cd8c-482e-8847-9390d48fe531","bandit-donsaluste","494e0c11-7f71-467d-9f28-ac11921d4181",2001-02-26 22:27:36,51,"OTP",2023-06-12 01:52:02.20133,2023-06-12 01:54:48.760405,2023-06-12 01:54:50.874698,"Male","Accepted",NA,NA,1,"FALSE"
"1226","829afb77-fc13-4f08-b872-7e1c71ab263d","91d05d91-b15d-4c3a-8450-0e5e162cb58f","bandit-profit","f0f0f700-40eb-4ebd-87d4-55b74c8f53c4",1962-04-20 12:46:00,56,"ID",2023-04-05 11:03:31.473077,2023-04-05 11:07:41.244904,2023-04-05 11:07:44.163653,"Male","Accepted",NA,NA,3,"FALSE"
"1227","aae9a849-e35c-44fe-aa1f-f78092a7ab9e","f94dad35-fed2-431b-b5c6-7f69a477caf2","bandit-donsaluste","93d4f795-5385-4dbc-8fb3-b9a1ea937792",1992-09-09 00:06:46,32,"EMAIL",2023-05-11 12:45:37.801171,2023-05-11 12:47:58.403025,2023-05-11 12:48:00.941098,"Female","Accepted",NA,"HTTPS",1,"FALSE"
"1228","fc1ca1b8-a5fc-4d81-9c1a-55b54fe959a5","720283b9-38b2-47a9-a160-7081609ca72c","bandit-radinou","cb614838-76e4-48db-98a9-c69b6879e2c5",2001-08-05 19:23:40,23,"OTP",2023-05-15 10:13:44.745431,2023-05-15 10:16:44.479526,2023-05-15 10:16:47.077784,"Female","Accepted",NA,NA,1,"FALSE"
"1229","7cc34f3c-ce9b-4d9e-85c4-aaf8a99a8fbd","7600f832-b1dd-4a4e-9044-cc3d58e74daf","bandit-profit","574b535a-a9f7-404a-941c-f3148cdd7e90",1957-05-21 07:50:49,62,"OTP",2023-06-02 09:26:03.360867,2023-06-02 09:29:25.831708,2023-06-02 09:29:27.259706,"Male","Accepted",NA,NA,3,"FALSE"
"1230","0c7bef33-1f14-468f-bdea-4192ad5b44f0","f0109679-fd8b-4939-8bd9-bc1a29579f58","bandit-profit","0a39bec8-df53-4ec6-b0ee-6fe83894a7b2",1937-06-08 10:16:57,74,"ID",2023-04-09 11:52:24.697134,2023-04-09 11:56:19.747359,2023-04-09 11:56:21.231504,"Female","Refused",NA,NA,4,"TRUE"
"1231","b0bf4403-b164-4ad8-a3e6-a59e59e69e7e","0490f9c7-3191-479d-ad58-04d592043f79","bandit-profit","57a7888d-219a-4e4b-94e8-2d6ed4ca0af9",1931-05-22 10:42:48,60,"ID",2023-06-03 01:53:06.933062,2023-06-03 01:57:10.711153,2023-06-03 01:57:13.687459,"Female","Accepted",NA,NA,3,"FALSE"
"1232","e4437999-beca-4536-98b3-efc6d7294796","c49882a5-3124-491d-bc77-7bf4ed1d6cfd","bandit-profit","c0639495-1ea6-494f-923e-34a61abc988a",1979-10-18 15:13:02,63,"SMS",2023-03-15 03:20:04.713966,2023-03-15 03:20:31.140624,2023-03-15 03:20:33.938191,"Male","Refused","+213",NA,3,"FALSE"
"1233","3b21cada-0499-4af1-800a-bdfcaebb0f4e","add30517-0e38-47ac-afba-10999cb40463","bandit-donsaluste","09dff564-5b93-4a85-ad28-ed509374a958",1998-01-28 08:38:05,29,"OTP",2023-02-16 06:53:49.769296,2023-02-16 06:57:07.575149,2023-02-16 06:57:10.688188,"Male","Accepted",NA,NA,1,"FALSE"
"1234","16838fdd-c800-4662-8a8d-ce147fb6c15a","4293a318-2238-4c8b-8b1d-b0dac4ba23d2","bandit-profit","0b183873-05f6-4d0f-8736-48e952875aa1",1960-10-28 07:39:43,72,"OTP",2023-06-07 15:52:27.55925,2023-06-07 15:54:57.393439,2023-06-07 15:55:01.475565,"Male","Accepted",NA,NA,3,"FALSE"
"1235","d7d9ea50-2f8c-42a5-aabb-d351188b2bac","32fed927-236c-44ca-95a4-fa656441e3e2","bandit-donsaluste","257b9d3e-e7d6-4657-a110-a4e689fe34a2",1939-05-05 20:37:26,61,"ID",2023-06-02 05:27:36.88247,2023-06-02 05:31:12.966794,2023-06-02 05:31:17.887587,"Female","Accepted",NA,NA,3,"FALSE"
"1236","46b85851-cfb3-466f-aa21-b12940450f86","bf3d6d72-d2b1-4763-9006-d2135c48095b","bandit-profit","dde37769-ed57-4df2-ad47-b41cf00210c7",1960-03-05 19:47:27,55,"OTP",2023-02-28 12:26:02.024797,2023-02-28 12:29:24.619634,2023-02-28 12:29:27.798269,"Male","Accepted",NA,NA,3,"FALSE"
"1237","635d38ed-513c-4d83-9d9a-803d8d35284c","6ae29f64-4386-4d71-9196-edbb699520c3","bandit-donsaluste","4bc88126-2d58-4b53-b8b1-5f045273ca60",1982-06-18 04:53:34,69,"ID",2023-02-11 18:45:52.537157,2023-02-11 18:49:22.419201,2023-02-11 18:49:24.885849,"Male","Accepted",NA,NA,3,"FALSE"
"1238","7829d47c-ff11-4d8c-901a-06d7adb5d265","b7a14104-fdc9-47c4-a86f-26527c3707f8","bandit-profit","7f379e40-0b5b-4cf9-814f-5aacc5d56ad5",2004-11-22 00:47:16,28,"EMAIL",2023-06-03 19:22:42.184095,2023-06-03 19:25:36.822609,2023-06-03 19:25:40.562223,"Male","Accepted",NA,"HTTPS",1,"FALSE"
"1239","a9f19b8b-6b0e-425a-a01c-09fe0abc911d","4b5775c6-dbd2-4edc-8ef4-f1ac4e081433","bandit-profit","6a2eacfc-a9c8-456b-9c14-bc294ea1c2ad",1983-06-23 17:03:33,51,"EMAIL",2023-01-31 18:01:45.229439,2023-01-31 18:04:23.640307,2023-01-31 18:04:25.509283,"Female","Accepted",NA,"HTTPS",2,"FALSE"
"1240","478a041a-1b67-4b40-b1ef-c6e3417f728e","64cc3365-dbb4-407d-9c7e-b58cfd3cbeac","bandit-radinou","8afe4eaa-cbfe-4068-90b5-e242abc3f235",1946-09-10 05:46:46,30,"SMS",2023-01-21 01:15:20.819652,2023-01-21 01:15:50.814572,2023-01-21 01:15:54.832271,"Female","Accepted","+33",NA,1,"FALSE"
"1241","1290cf49-813c-47e5-aa62-0bc14fc2f607","3c8d9523-9a1c-4cd0-85c1-44138e0e336d","bandit-donsaluste","8b6a9ced-4c10-4193-a07c-ef6862e80e8a",2000-10-16 13:04:49,59,"OTP",2023-03-31 12:31:47.650795,2023-03-31 12:34:29.845299,2023-03-31 12:34:30.9059,"Male","Refused",NA,NA,4,"TRUE"
"1242","da28b250-33fc-4a0d-a36d-ae88eb2d9689","bcbfe7ee-5b8d-4782-bf90-0ab4c9128a32","bandit-picsou","8b5a8ee2-efbe-40de-bd7b-311f467735f3",1967-01-20 02:26:21,44,"SMS",2023-01-06 07:09:31.269492,2023-01-06 07:10:01.250597,2023-01-06 07:10:03.872327,"Male","Accepted","+33",NA,3,"FALSE"
"1243","45870065-60f3-4391-b031-79037f38e5e9","50f37e95-563d-4c54-bbbf-d3ad290a9c6e","bandit-donsaluste","9ea90a47-bf76-40c3-93d3-024e62f76b22",1939-10-09 00:38:18,52,"EMAIL",2023-04-03 21:02:02.045502,2023-04-03 21:04:32.50465,2023-04-03 21:04:34.213222,"Male","Accepted",NA,"HTTPS",2,"FALSE"
"1244","47bc55dc-f440-4522-8ce7-96f6f1735223","6cff2ad6-31a6-47b0-82d8-9242677839bf","bandit-profit","5f3fd755-0db7-48cb-a58f-e444cfb2427a",1983-12-16 23:47:12,65,"ID",2023-02-11 17:53:40.97856,2023-02-11 17:58:44.609078,2023-02-11 17:58:47.2376,"Female","Accepted",NA,NA,3,"FALSE"
"1245","86f4fc74-9aa4-4d86-92a3-44e5093edac5","f44858f4-0262-4b91-8ff8-c4097f014f61","bandit-donsaluste","c627480b-0db9-46d7-80a4-28f099ba8022",1975-10-10 07:50:21,49,"EMAIL",2023-04-02 10:31:02.702811,2023-04-02 10:33:02.706336,2023-04-02 10:33:07.685869,"Male","Accepted",NA,"HTTPS",2,"FALSE"
"1246","24040003-84e9-4a5a-ae5f-9bafcf164b64","afc70ca5-0243-49c2-a9c0-6f634a54a61f","bandit-profit","fa478fb2-d21f-4016-8baf-8b73e369e75d",1955-11-15 05:55:24,66,"OTP",2023-03-27 15:07:18.193401,2023-03-27 15:10:52.07431,2023-03-27 15:10:53.831869,"Female","Accepted",NA,NA,2,"FALSE"
"1247","9303aa5f-a2bb-498b-921f-a349f8c453dc","a04fa0c2-7fa8-4671-81a9-66edaaeb9d3a","bandit-donsaluste","b944a3fe-e3ce-4b87-ab7d-1c8bf360d664",1953-09-02 06:22:19,56,"OTP",2023-03-23 10:29:00.84593,2023-03-23 10:32:37.752414,2023-03-23 10:32:38.134662,"Male","Accepted",NA,NA,2,"FALSE"
"1248","f0b6358a-5537-4446-9ed1-0816cccd0997","8e002a9d-37f9-4950-81ad-8bc093e28d5e","bandit-picsou","7c623d95-2067-47f7-8ec5-b4e33735b29b",1970-05-24 02:36:57,72,"OTP",2023-03-22 01:01:50.099245,2023-03-22 01:05:48.598165,2023-03-22 01:05:50.881887,"Female","Accepted",NA,NA,3,"FALSE"
"1249","6f54ed27-e1ea-4e9b-a85e-53cd42fc9298","b1184045-22d9-4b5e-a81b-0a80a4e34add","bandit-donsaluste","922232d7-1afc-4431-b843-a6fda3e425a9",1991-11-20 22:20:54,59,"ID",2023-05-23 02:43:26.559748,2023-05-23 02:47:14.950848,2023-05-23 02:47:19.889232,"Female","Refused",NA,NA,4,"TRUE"
"1250","04589eda-6b6c-44ce-8dc5-11f3be81212d","a20f220b-0345-4256-b5f9-41a04c918173","bandit-profit","64c004ab-3700-428e-8091-6a2ff7e1418d",1945-08-27 01:29:52,55,"ID",2023-01-17 18:26:25.059193,2023-01-17 18:29:04.099023,2023-01-17 18:29:06.772012,"Male","Accepted",NA,NA,2,"FALSE"
"1251","26a62943-ae4d-4dda-aa5b-e510bd04b661","db911df9-a0c2-4874-bd75-1f430d37cd33","bandit-profit","213f26bd-805a-46ce-bd08-69a73117d9de",1984-06-15 10:28:22,59,"OTP",2023-01-08 00:36:23.116562,2023-01-08 00:39:21.618852,2023-01-08 00:39:26.043414,"Male","Refused",NA,NA,4,"TRUE"
"1252","50905273-dd8b-403a-9ff3-bfc90196ba6d","1d8cb2de-a555-4e54-a5d4-3d578245b511","bandit-radinou","2d3a54b5-fd92-4ccd-a640-88fa36354914",1987-04-10 05:07:19,47,"OTP",2023-05-14 09:53:22.034016,2023-05-14 09:56:14.018439,2023-05-14 09:56:16.742716,"Male","Accepted",NA,NA,1,"FALSE"
"1253","36971518-7a49-4a3d-bba2-9429b454535e","077c179a-d43a-474d-921c-0f254aada8a3","bandit-radinou","e5c8baab-853d-4e8f-a872-397924024448",1989-03-07 20:20:10,26,"SMS",2023-06-12 22:12:48.386015,2023-06-12 22:13:24.311148,2023-06-12 22:13:26.360456,"Male","Accepted","+33",NA,1,"FALSE"
"1254","8e7ab081-cfe3-46eb-83d1-4d20e382eff2","6e608ae6-6776-4e84-a523-48cd8ccf74a3","bandit-picsou","76e6ca5e-929c-442a-80df-7aa176a1ed20",1990-05-21 04:02:20,68,"ID",2023-06-03 23:07:18.246146,2023-06-03 23:12:06.429106,2023-06-03 23:12:08.633977,"Female","Accepted",NA,NA,2,"FALSE"
"1255","4ed36c03-9853-4990-aa7f-f57c0e5a8cbf","f58219b7-b0f8-4502-9a8d-56c89058425f","bandit-donsaluste","a66e8fb9-690c-4a29-8a6f-f59417b9aac7",1968-09-09 02:12:08,55,"EMAIL",2023-03-03 06:16:22.258666,2023-03-03 06:18:43.528559,2023-03-03 06:18:46.982612,"Male","Accepted",NA,"HTTPS",3,"FALSE"
"1256","9e4d21f2-bb50-4431-8039-c7f475333da0","14ded21a-f9a0-41ba-b545-6337e62b5bea","bandit-donsaluste","38ded01d-2977-4ba2-84f8-f96212390025",1984-07-22 02:42:40,54,"SMS",2023-01-09 23:52:55.815598,2023-01-09 23:53:18.370896,2023-01-09 23:53:20.537529,"Female","Accepted","+33",NA,1,"FALSE"
"1257","76d1e80b-b306-4ec8-9cf9-46deb58b0d50","ba49ae99-df08-4e57-b93b-eb5c82b5ed50","bandit-donsaluste","a8ef4b6f-0e80-46a7-bd9f-80a5bdcbffac",1967-05-13 18:41:30,29,"SMS",2023-04-27 15:55:47.65218,2023-04-27 15:56:10.482422,2023-04-27 15:56:12.312279,"Male","Accepted","+33",NA,1,"FALSE"
"1258","0e72639f-4252-4d43-8b69-7a71ae7c68f7","e99987b0-36c0-46df-b55b-351b5a240a2c","bandit-profit","bde991b0-1d24-4dac-a151-b9e2990a3b5b",1953-09-01 15:51:20,44,"OTP",2023-03-30 03:47:22.241972,2023-03-30 03:49:22.764228,2023-03-30 03:49:25.195349,"Female","Accepted",NA,NA,3,"FALSE"
"1259","981f5c87-17bc-49d9-8c18-35e832a11cfb","a9f85221-71e8-4787-b957-cb7298e962ea","bandit-donsaluste","c049e93f-d39a-4c09-9aba-85bdab39b65c",1959-03-15 05:26:49,21,"EMAIL",2023-01-19 17:48:03.025603,2023-01-19 17:50:43.388908,2023-01-19 17:50:45.948156,"Female","Refused",NA,"HTTP",1,"FALSE"
"1260","87ea65a8-014e-4ce5-b363-cd9acf815675","df5b26cc-f876-4abc-8615-5d6fde5013a7","bandit-profit","dd698b2e-88d1-47b4-8a01-0313ed1e0ea4",1967-06-10 13:53:41,80,"EMAIL",2023-05-24 20:06:01.047195,2023-05-24 20:08:19.960398,2023-05-24 20:08:24.118711,"Male","Accepted",NA,"HTTPS",3,"FALSE"
"1261","aaad9d8a-24e2-4968-98cf-ee2c9c35583f","b8b5aa12-e5d1-46bf-9db6-cf52d0c79f97","bandit-picsou","1872ab1f-acbd-4f85-88f8-3d51eb63e32a",1949-05-24 02:40:01,40,"OTP",2023-02-11 07:25:58.666777,2023-02-11 07:28:34.733346,2023-02-11 07:28:38.549747,"Male","Refused",NA,NA,4,"TRUE"
"1262","bd6b36bb-0c8a-4738-9439-fb61ca9e1b90","aab79e81-ea85-4e65-acf2-ddd276975d89","bandit-profit","aaa95332-66ce-48a2-bfee-7f163c63e9b8",1938-11-09 00:33:52,81,"OTP",2023-04-09 15:59:33.06583,2023-04-09 16:03:09.453952,2023-04-09 16:03:12.694532,"Male","Accepted",NA,NA,3,"FALSE"
"1263","0307fb33-5875-462d-8590-40935feb3b4b","4fc00431-5309-4824-b519-8dbc2d1dd860","bandit-picsou","e32fa29f-c087-4eb1-98cc-d855ce3675c5",1961-07-05 11:26:04,45,"SMS",2023-05-10 01:44:45.534554,2023-05-10 01:45:05.08734,2023-05-10 01:45:07.027661,"Male","Refused","+213",NA,2,"FALSE"
"1264","b33d4a8a-65d4-4a1e-8861-f23c77fbc5d9","ccdaa163-82d0-47e4-9651-8f2bd2ab7159","bandit-picsou","2460acc2-f415-4e5b-9bb4-2e871693fbfe",1948-02-26 23:15:29,46,"SMS",2023-02-09 08:37:27.732152,2023-02-09 08:37:46.55509,2023-02-09 08:37:49.519813,"Female","Accepted","+32",NA,3,"FALSE"
"1265","428d57a4-758d-46bd-8110-6de00675349a","37fdbc48-21ad-4096-ad92-691dfd8d56fe","bandit-picsou","73521f51-8210-4dfe-a074-021935259273",1944-07-23 05:27:29,33,"OTP",2023-05-01 05:39:07.400683,2023-05-01 05:42:02.919218,2023-05-01 05:42:05.720142,"Male","Accepted",NA,NA,1,"FALSE"
"1266","e7defc47-a02a-4d19-b9ea-2556baad110c","e56a3955-afc0-4763-ae8c-72eeec94b7c8","bandit-radinou","c1c987a8-8b2a-41b5-9ec5-2bc445b4b432",2002-09-05 02:31:51,70,"EMAIL",2023-06-12 07:19:01.772161,2023-06-12 07:21:12.825978,2023-06-12 07:21:16.600949,"Male","Refused",NA,"HTTPS",4,"TRUE"
"1267","8de05f5f-34ac-486f-b7a5-1487b7223c07","0d0b82a7-c3ef-4349-af35-2a9291252687","bandit-donsaluste","a0707e36-5768-4251-80a9-ecd385a74bf7",1943-01-11 12:01:46,37,"EMAIL",2023-05-04 18:11:22.350873,2023-05-04 18:13:04.718744,2023-05-04 18:13:09.213824,"Female","Accepted",NA,"HTTPS",1,"FALSE"
"1268","405134ec-e5e3-460f-be06-09376e4e6291","b7e9799d-1b7b-42fb-aab7-b7d16713a720","bandit-donsaluste","775cc426-d11e-4f10-84b1-1aca4e023f4e",1998-09-07 02:43:34,74,"ID",2023-01-07 12:40:48.478609,2023-01-07 12:43:42.491283,2023-01-07 12:43:45.636867,"Male","Accepted",NA,NA,3,"FALSE"
"1269","7f4cc6a6-de77-4866-93bc-ab59b83e927a","19dc8ba2-a1dd-49f0-9f67-72d1e7334821","bandit-profit","6b646302-a4b3-45b9-91aa-3a27661e6ec9",1975-03-18 14:44:13,51,"OTP",2023-04-07 16:04:14.866617,2023-04-07 16:07:23.78742,2023-04-07 16:07:25.918683,"Male","Accepted",NA,NA,2,"FALSE"
"1270","1b1f7196-d46e-4be0-86e5-bfd2cc3b8baf","199c44ca-7e9b-4146-9d60-b8b5d1020a6b","bandit-picsou","daeb45d1-2229-4863-b121-d1cff39175ff",1940-04-24 15:54:33,32,"OTP",2023-04-02 01:38:24.497958,2023-04-02 01:40:31.386025,2023-04-02 01:40:34.151417,"Male","Refused",NA,NA,4,"TRUE"
"1271","c24afe2e-77a6-454a-99cd-6777bce2e77d","32387611-c321-4da5-8f90-981078d41f19","bandit-profit","f6a598ab-4263-428b-b10a-a1c37ea166a9",1939-05-04 18:06:22,88,"EMAIL",2023-03-03 06:35:35.42819,2023-03-03 06:37:39.566741,2023-03-03 06:37:42.778151,"Female","Refused",NA,"HTTPS",4,"TRUE"
"1272","e25e3b47-f06a-4b69-a4ab-b5c4f88115cb","d2dd99ba-4562-4964-9467-65f6f6340cf9","bandit-donsaluste","fce361fd-d411-4d4a-8cc2-8fe1db608a85",1956-01-18 11:54:53,47,"OTP",2023-04-06 05:17:39.772286,2023-04-06 05:19:58.252742,2023-04-06 05:20:01.756242,"Female","Accepted",NA,NA,3,"FALSE"
"1273","b6a8ae81-2ee3-471a-b597-3ca033cac299","0bce6ceb-d561-464e-b5f9-8180587180af","bandit-picsou","28060cd0-4f58-4494-8aad-ed375a5e8bf9",1980-08-07 23:44:28,38,"EMAIL",2023-02-13 13:59:56.14761,2023-02-13 14:02:09.412209,2023-02-13 14:02:10.756475,"Male","Accepted",NA,"HTTPS",2,"FALSE"
"1274","0f9fbccc-3003-4637-b2c2-0413a4ed9156","27912d39-7f7f-4826-ac77-fc6f10a27937","bandit-profit","b73754dc-ab0a-41c4-9228-404653c363e4",1968-10-10 10:35:39,61,"ID",2023-03-15 01:20:36.618569,2023-03-15 01:22:52.957139,2023-03-15 01:22:57.925022,"Male","Refused",NA,NA,4,"TRUE"
"1275","0ec5f2ce-9ef0-48f2-b461-7c980369734e","e8d00d7a-cd91-4380-9a08-98352d3b754e","bandit-picsou","8b83e1e8-f319-41b2-8fac-0bf8b3fb8cd5",1939-01-01 04:55:19,38,"SMS",2023-06-06 05:20:34.908347,2023-06-06 05:21:12.22445,2023-06-06 05:21:14.236625,"Female","Accepted","+33",NA,2,"FALSE"
"1276","570dfea7-392e-446b-abc2-7398f5c4e1b2","b89e3140-d935-49a7-8557-3db76733304e","bandit-picsou","70641e5b-4492-4b72-b348-cd31c5132587",1989-10-23 05:52:04,42,"SMS",2023-02-17 18:02:28.233122,2023-02-17 18:03:00.304373,2023-02-17 18:03:02.537439,"Female","Refused","+213",NA,4,"TRUE"
"1277","0c25df97-28bd-4b0f-8487-80920d3df9e7","ad8c85fc-b347-4c42-bc97-293b5e7bbfdd","bandit-profit","e870f394-21eb-477c-832f-4f721d7c9587",1951-12-16 03:07:57,56,"ID",2023-06-09 00:56:50.563298,2023-06-09 01:00:48.264245,2023-06-09 01:00:51.013572,"Male","Refused",NA,NA,4,"TRUE"
"1278","f35eb05b-8a00-42f7-bd62-d1d1e64d45c5","a3727449-6471-4683-b240-af77663c55e7","bandit-radinou","e4ec7144-1afc-4121-bcfd-954e34fb556d",1930-12-17 13:47:49,30,"SMS",2023-04-05 04:48:24.767128,2023-04-05 04:48:52.938311,2023-04-05 04:48:54.956938,"Male","Accepted","+33",NA,2,"FALSE"
"1279","111ace3c-bb50-43ad-8d64-8804ba961d2b","cd6396aa-7808-4bff-b932-e8b6a2bbd522","bandit-donsaluste","54316a0f-d04f-428b-8876-c1a84627047f",1947-10-25 21:51:28,30,"SMS",2023-01-20 11:39:31.423358,2023-01-20 11:40:00.3441,2023-01-20 11:40:01.262113,"Female","Accepted","+32",NA,1,"FALSE"
"1280","cf2e97e8-be5e-4ee1-86ed-0050d33c7817","6bba8c69-4ea9-4ec0-8eb5-b0316ad20572","bandit-profit","75306b91-9a97-4d12-804a-a7a0618d8a2e",1983-08-16 22:37:38,62,"OTP",2023-03-29 15:43:25.801207,2023-03-29 15:46:05.853418,2023-03-29 15:46:08.533936,"Male","Accepted",NA,NA,3,"FALSE"
"1281","850205f6-c6a7-4ee6-b1e9-3089d0391259","d5d25d0c-83d0-4e25-9f6b-6d9b644fbe28","bandit-profit","0844957d-533a-4abd-b20f-5022484f78a1",1995-10-11 08:36:16,63,"OTP",2023-01-08 03:46:56.220509,2023-01-08 03:49:26.997637,2023-01-08 03:49:31.397097,"Male","Refused",NA,NA,4,"TRUE"
"1282","232ba29f-b454-43df-b6e8-d6a7633e0d81","c29e12fd-a677-4af8-9600-b23c91e68875","bandit-picsou","2e477f31-4acf-4725-84d2-8a829e18f1de",1994-09-01 06:56:30,39,"SMS",2023-04-17 19:26:34.893385,2023-04-17 19:27:09.253567,2023-04-17 19:27:11.17914,"Male","Refused","+213",NA,1,"FALSE"
"1283","11aa4f19-a910-4204-bbc4-54e259dbf89f","203c4c5b-cd7d-427e-b2a0-e6e51c61d499","bandit-profit","e10c564e-31e6-4ad7-b784-d087259a5e35",1990-03-20 11:06:02,92,"ID",2023-01-07 18:52:28.991359,2023-01-07 18:56:42.710321,2023-01-07 18:56:43.875797,"Male","Refused",NA,NA,4,"TRUE"
"1284","d71ac0b7-5e72-48a5-8182-f1856d80d265","e13864e1-c071-47dd-98c5-665a84e9c43e","bandit-picsou","ee600376-af28-4940-861c-4c7eb8191c39",1979-06-03 08:39:30,30,"EMAIL",2023-01-02 09:32:30.947453,2023-01-02 09:34:31.112669,2023-01-02 09:34:35.183968,"Male","Accepted",NA,"HTTPS",1,"FALSE"
"1285","53e82fb8-0ea4-4ddd-a24d-fe787c046a79","c95ff572-1701-4f14-9a0b-2a1d6402191e","bandit-picsou","d2627e3c-decd-48ae-811f-df8847ba6de8",1953-04-26 23:48:56,27,"SMS",2023-03-17 04:05:27.610185,2023-03-17 04:05:41.550495,2023-03-17 04:05:45.735334,"Male","Accepted","+32",NA,1,"FALSE"
"1286","605f666e-8b48-4441-bc37-a8031dddbc36","643b6c73-41fc-454a-9e92-9d070c246152","bandit-picsou","9513794e-5636-4394-ac4b-06b4448f63c4",1965-01-21 00:30:50,33,"EMAIL",2023-02-20 19:21:28.523386,2023-02-20 19:22:55.781132,2023-02-20 19:23:00.338132,"Male","Accepted",NA,"HTTPS",1,"FALSE"
"1287","379fb03b-48cb-4800-84fc-19c3bf549ce2","1c3e225c-848f-4c4f-b445-ed38bf8e06c7","bandit-radinou","ca6e8748-abe9-477a-8fdd-6b40ea87b4ea",1946-12-10 16:25:35,25,"EMAIL",2023-02-14 15:29:46.964753,2023-02-14 15:31:23.801666,2023-02-14 15:31:25.978136,"Male","Accepted",NA,"HTTPS",1,"FALSE"
"1288","46c78924-6b69-47fc-8b69-963f60e8ae6d","539f43b7-ff97-4b25-ba36-b1cd4a4efc66","bandit-profit","25ac677e-90e2-4cd6-9a5a-470a9ffce574",1960-04-01 15:28:12,90,"OTP",2023-03-30 02:34:14.750674,2023-03-30 02:36:17.002815,2023-03-30 02:36:20.756382,"Male","Refused",NA,NA,4,"TRUE"
"1289","dc99f86e-ce1c-43ce-86e4-277ba172b42c","745b6fbe-a352-4588-9318-6026fc00ccc5","bandit-profit","b3c72dae-57c6-4690-be9c-51a7579c118f",1933-07-05 01:15:27,73,"OTP",2023-01-15 23:56:34.018521,2023-01-15 23:59:22.426201,2023-01-15 23:59:25.625102,"Female","Refused",NA,NA,4,"TRUE"
"1290","de2ee659-bf31-46e7-b52b-e80860e9ea5d","39b66540-9603-4fb9-b06e-fd0c9ea2eafe","bandit-profit","7b1728b4-b046-485b-8a39-9e91fe1eb53b",1995-07-25 09:40:37,65,"ID",2023-01-19 21:17:48.931158,2023-01-19 21:22:57.4428,2023-01-19 21:23:00.945141,"Male","Accepted",NA,NA,2,"FALSE"
"1291","db6b85a9-9721-4ada-ad44-a4e5ebb60579","f6be5a28-2e9a-4234-ba18-4e50c35550f7","bandit-donsaluste","24a88a94-d1cc-4d2e-a69f-d629dae206e1",1973-05-11 19:24:42,52,"SMS",2023-05-27 23:41:10.154292,2023-05-27 23:41:38.628136,2023-05-27 23:41:41.39473,"Female","Accepted","+32",NA,2,"FALSE"
